"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"โรงเรียนกวดวิชารักโจทย์ปัญหา","5","5","99/18 หมู่ 2 ถนน เชิงเนินชากบก","เมือง","ระยอง","TH",,"+66 62 561 5493","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B9%82%E0%B8%88%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%AB%E0%B8%B2&query_place_id=ChIJowpCekX8AjERAS8mXOx1xSw",,,"โรงเรียน"
"กวดวิชาจุฬาปัญญาวิทย์ สาขาระยอง",,,"183 10 ถ. ตากสินมหาราช","อำเภอเมืองระยอง","ระยอง","TH","https://www.facebook.com/chulapanyawit","+66 91 724 6832","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJZbs9R8AdzagRJiV79Tb8iFc",,,"โรงเรียนกวดวิชา"
"I Can Read Rayong","5","7","365/5 ถ. สุขุมวิท","อำเภอเมืองระยอง","ระยอง","TH","http://www.icanread.asia/thailand","+66 80 945 4046","https://www.google.com/maps/search/?api=1&query=I%20Can%20Read%20Rayong&query_place_id=ChIJK9OYBHX8AjERRdur4XFtNUA",,,"โรงเรียนสอนภาษาอังกฤษ"
"ร.ร.บ้านครูคิวระยอง","4.8","6","16 7 หมู่บ้านศรีสุทร","อำเภอเมืองระยอง","ระยอง","TH","http://www.facebook.com/kruQhouseRayong/","+66 81 519 7929","https://www.google.com/maps/search/?api=1&query=%E0%B8%A3.%E0%B8%A3.%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%84%E0%B8%B4%E0%B8%A7%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJKT0QXz77AjERiSRRZ4_nBAo",,,"โรงเรียนกวดวิชา"
"คุมองระยองศรีเมือง (ถ.อดุลย์ธรรมประภาส)","5","1","18, 1 ถนน อดุลย์ธรรมประภาส","อ.เมือง","ระยอง","TH","https://th.kumonglobal.com/","+66 81 916 6929","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%20(%E0%B8%96.%E0%B8%AD%E0%B8%94%E0%B8%B8%E0%B8%A5%E0%B8%A2%E0%B9%8C%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%AA)&query_place_id=ChIJpw2uuQv9AjER05WNaKnk9ws",,,"โรงเรียนกวดวิชา"
"Power tutor กวดวิชาพาวเวอร์ ระยอง",,,"คอนโดศรีสุนทร ห้อง 1003 เลขที่ 39 ถ. สุขุมวิท","อำเภอเมืองระยอง","ระยอง","TH",,"+66 63 343 9887","https://www.google.com/maps/search/?api=1&query=Power%20tutor%20%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9E%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJmSi09En7AjER7Q13zwilI84",,,"โรงเรียนการศึกษาพิเศษ"
"คุมอง ระยอง (ตรงข้าม ร.ร.เซนต์โยเซฟ)","5","13",,"อำเภอเมืองระยอง","ระยอง","TH","https://th.kumonglobal.com/","+66 81 385 1725","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87%20(%E0%B8%95%E0%B8%A3%E0%B8%87%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A1%20%E0%B8%A3.%E0%B8%A3.%E0%B9%80%E0%B8%8B%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B9%82%E0%B8%A2%E0%B9%80%E0%B8%8B%E0%B8%9F)&query_place_id=ChIJvei3lxf7AjERpxgAFQ9oHiA",,,"โรงเรียนกวดวิชา"
"SE-ED Learning Centerโรงเรียนกวดวิชานำหน้าวิทยา","4.8","4","M6QW+4FJ","อำเภอเมืองระยอง","ระยอง","TH","https://www.facebook.com/SLCbyGreatEducation","+66 92 538 6755","https://www.google.com/maps/search/?api=1&query=SE-ED%20Learning%20Center%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2&query_place_id=ChIJo-NEM4n7AjEReq7vxpowIgQ",,,"ศูนย์การเรียนรู้"
"ครูพี่ตั้ม สอนเลข","5","28","35/27 ถนน อดุลย์ธรรมประภาส","อำเภอเมืองระยอง","ระยอง","TH","https://www.facebook.com/103662621455346/posts/509973480824256/?","+66 96 242 9499","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%A1%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%82&query_place_id=ChIJ5YsQbwD9AjERUDCRU-9haKQ",,,"ติวเตอร์ส่วนตัว"
"Tutor-A (ติวเตอร์-เอ) ระยอง",,,"M7C9+QV5","อำเภอเมืองระยอง","ระยอง","TH",,"+66 87 715 4855","https://www.google.com/maps/search/?api=1&query=Tutor-A%20(%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%80%E0%B8%AD)%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJtZjhzhb8AjERN9nwtJLLZt4",,,"บริการกวดวิชา"
"คณิตศาสตร์ อ.โต้ง ระยอง",,,"181 21 ถ. ตากสินมหาราช","อำเภอเมืองระยอง","ระยอง","TH","https://www.facebook.com/atong.math.rayong/","+66 38 614 908","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%AD.%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%87%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJFapIpov7AjERE15Ze9toP7Y",,,"บริการกวดวิชา"
"IRE Tutor สาขาระยอง",,,"84/48","อำเภอเมืองระยอง","ระยอง","TH","https://iretutor.com/th","+66 90 969 9578","https://www.google.com/maps/search/?api=1&query=IRE%20Tutor%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJQXL9WDD9AjER94MhFVYSUS4",,,"สถาบันการศึกษา"
"Baan mai tutor rayong :บ้านไม้ติวเตอร์ระยอง",,,"3 ถ. ตากสินมหาราช","เมือง","ระยอง","TH",,"","https://www.google.com/maps/search/?api=1&query=Baan%20mai%20tutor%20rayong%20%3A%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJGYNHOgD9AjERytDlBu6nEwA",,,"บริการกวดวิชา"
"CU Clever Tutor","5","2","M7RJ+G77","อำเภอเมืองระยอง","ระยอง","TH",,"+66 81 102 5918","https://www.google.com/maps/search/?api=1&query=CU%20Clever%20Tutor&query_place_id=ChIJV4rCRVv8AjERCUtuC1sgq_c",,,"บริการกวดวิชา"
"Sigma Tutor Rayong : ซิกมาระยอง","5","1",,"อำเภอเมืองระยอง","ระยอง","TH",,"","https://www.google.com/maps/search/?api=1&query=Sigma%20Tutor%20Rayong%20%3A%20%E0%B8%8B%E0%B8%B4%E0%B8%81%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJV2hqTOL9AjERVA9N_5Kbfqw",,,"สถาบันการศึกษา"
"BKS RAYONG TUTOR","5","1","70 ถนน ข้างอำเภอ ซอย 1","อำเภอเมืองระยอง","ระยอง","TH",,"","https://www.google.com/maps/search/?api=1&query=BKS%20RAYONG%20TUTOR&query_place_id=ChIJ7xe63nr9AjER7f41EcIcTFw",,,"ศูนย์การเรียนรู้"
"Tutor Koo-Kids ติวเตอร์คู่คิดส์","5","1","หมู่บ้านเดอะดีไซน์ 18/51","เมือง","ระยอง","TH","https://www.facebook.com/share/1UtMKimTGw/","+66 88 915 4951","https://www.google.com/maps/search/?api=1&query=Tutor%20Koo-Kids%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AA%E0%B9%8C&query_place_id=ChIJs8F3W8_7AjERivUEuIVEjHs",,,"โรงเรียนกวดวิชา"
"A-Class Tutor ระยอง",,,"45/14 โครงการเอสเซ็นท์ อเวนิว ระยอง","เมือง","ระยอง","TH",,"+66 99 106 8180","https://www.google.com/maps/search/?api=1&query=A-Class%20Tutor%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJa9PzOyv9AjER4RMHo4cNn7k",,,"โรงเรียนมัธยมศึกษา"
"Express English Rayong",,,"35 Adulthamprapas","อำเภอเมืองระยอง","ระยอง","TH",,"+66 86 981 6065","https://www.google.com/maps/search/?api=1&query=Express%20English%20Rayong&query_place_id=ChIJwxchnrb9AjER_3DtrUlbZN4",,,"บริการกวดวิชา"
"ติวเตอร์พี่หนึ่ง",,,"183/1 ถ.ตากสินมหาราช ถัดจาก โรงเรียนระยองวิทยาคม อาคารสีเหลือง ชุดที่ 2 ห้องที่ 1","เมือง","ระยอง","TH",,"+66 94 494 7899","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87&query_place_id=ChIJj3BBNOn9AjER4I2ej67CUak",,,"ศูนย์การศึกษา"
"บ้านครูแบต สอนพิเศษ","5","2","M6PP+XJ","อำเภอเมืองระยอง","ระยอง","TH",,"+66 84 652 0456","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%81%E0%B8%9A%E0%B8%95%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9&query_place_id=ChIJba_XEQD7AjERNJEgHdYIAWk",,,"ติวเตอร์ส่วนตัว"
"บ้านนี้สอนดี","5","1","35, 31 ถนน อดุลย์ธรรมประภาส","เมือง","ระยอง","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B5%E0%B9%89%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%B5&query_place_id=ChIJo-atckP9AjERtr0_G6_x7AY",,,"สถาบันการศึกษา"
"สถาบันติวเตอร์พี่ฝน (ติวคณิต&เคมี)",,,"034 ถ. ตากสินมหาราช","อำเภอเมืองระยอง","ระยอง","TH",,"+66 83 091 6645","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%9D%E0%B8%99%20(%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%26%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5)&query_place_id=ChIJmYc5VgD9AjERZSgfRfJWiKs",,,"ติวเตอร์ส่วนตัว"
"โรงเรียนกวดวิชาวรรณสรณ์ระยอง","5","1","M79V+JRP","อำเภอเมืองระยอง","ระยอง","TH","http://www.chem-ou.com/branch/rayong","","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%AA%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJDYieWTL8AjERcm5cb4KgfYA",,,"โรงเรียนกวดวิชา"
"เคมี อ.อุ๊ สาขาระยอง","4.9","7","955 ถ. สุขุมวิท","อ.เมือง","ระยอง","TH","http://www.chem-ou.com/","+66 38 623 525","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%20%E0%B8%AD.%E0%B8%AD%E0%B8%B8%E0%B9%8A%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJe4qwWTL8AjER-shZFBP1frM",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาฟายด์มีระยอง","5","1","7 อ, 21 ถ. สุขุมวิท","อำเภอเมืองระยอง","ระยอง","TH","http://www.findme.ac.th/","+66 38 876 111","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9F%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%8C%E0%B8%A1%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJLZ6eo0f8AjERqtjG6reOvGg",,,"ศูนย์เตรียมสอบ"
"X ponential Tutor",,,"5-6, 15 ซอย อรุณธรรณเจริญ","อำเภอเมืองระยอง","ระยอง","TH",,"+66 89 245 7845","https://www.google.com/maps/search/?api=1&query=X%20ponential%20Tutor&query_place_id=ChIJg_87hjH8AjER50HXqL9LWX0",,,"บริการกวดวิชา"
"กวดวิชาท็อปวันระยอง",,,"137 8 ถนน ริมน้ำ","อำเภอเมืองระยอง","ระยอง","TH",,"+66 81 015 5493","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%97%E0%B9%87%E0%B8%AD%E0%B8%9B%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87&query_place_id=ChIJ9UY0nE79AjERrkfoC60CQVU",,,"ศูนย์โรงเรียน"
"โรงเรียนกวดวิชาฐิตาภรณ์","5","2","125, 3 ถ. ตากสินมหาราช","อำเภอเมืองระยอง","ระยอง","TH","https://www.facebook.com/Mintminanotabo?mibextid=LQQJ4d","+66 61 393 5335","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%90%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C&query_place_id=ChIJnXL6Y0P9AjERvE7FZALdte8",,,"โรงเรียนกวดวิชา"
"Smart Sci-โรงเรียนกวดวิชาวิทยาศาสตร์",,,"M7MP+PH6","อำเภอเมืองระยอง","ระยอง","TH",,"+66 83 239 5153","https://www.google.com/maps/search/?api=1&query=Smart%20Sci-%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C&query_place_id=ChIJl7kXbgD9AjERn_2gfMTaiBI",,,"สถาบันการศึกษา"
"ศูนย์คุมองระยอง สี่แยกเกาะกลอย","5","8",,"อำเภอเมืองระยอง","ระยอง","TH","http://th.kumonglobal.com/","+66 81 832 1123","https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%AD%E0%B8%87%20%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%B0%E0%B8%81%E0%B8%A5%E0%B8%AD%E0%B8%A2&query_place_id=ChIJMf7AMzv9AjERwYkzhOYFMpw",,,"โรงเรียนกวดวิชา"
