"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"กวดวิชา คาเดทดาวเหนือ","4.3","3","362 หมู่บ้านอุษาฟ้าฮ่าม 15-17 ถนน เจริญราษฎร์","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 81 595 2587","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%97%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD&query_place_id=ChIJY51TLkQ72jARMAbI2IGOQaM",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชา AAC","5","1","224/15, ถนนเจริญประเทศ 12 (ข้างลานจอดรถโรงแรมดิเอมเพรส), ตำบลช้างคลาน อำเภอเมือง จังหวัดเชียงใหม่, 50100 224 ถนน เจริญประเทศ","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 53 233 528","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20AAC&query_place_id=ChIJcaDj0Qgw2jARzoVGBDMyWxA",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาวรรณสรณ์ (เคมี อ. อุ๊)","4.6","11","5, 5/4 ถนน ราชดำเนิน ซอย 7","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 53 416 505","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%AA%E0%B8%A3%E0%B8%93%E0%B9%8C%20(%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%20%E0%B8%AD.%20%E0%B8%AD%E0%B8%B8%E0%B9%8A)&query_place_id=ChIJ12-AoJg62jARxIXQcPYrY1c",,,"บริการกวดวิชา"
"จินตคณิต",,,"156","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","http://www.nadakids.com/","+66 89 768 0339","https://www.google.com/maps/search/?api=1&query=%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%95%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95&query_place_id=ChIJG5HGAa462jARLdw5_U9hwZI",,,"บริการกวดวิชา"
"กวดวิชาอ.สายป่าน by พี่หลิน",,,"540, 3 ถนน เจริญเมือง","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 95 453 5245","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%99%20by%20%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%B4%E0%B8%99&query_place_id=ChIJL7XXVr4l2jARvHTt0ibYbEw",,,"โรงเรียนกวดวิชา"
"กวดวิชาเข้าเตรียมทหารเชียงใหม่ ศูนย์การเรียนเดวิดซ์ คอลลินส์ คริสเตน","4.9","10","61, 3 ถนนอินทวโรรส","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","http://www.cmcadet.com/","+66 81 734 5734","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%94%E0%B8%8B%E0%B9%8C%20%E0%B8%84%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B9%8C%20%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%99&query_place_id=ChIJRZ3f0Zs62jARTbmtetz7buc",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาออนดีมานด์ สาขาเชียงใหม่","4.8","4","61/1 ถนนข้างเรือนจำ","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&query_place_id=ChIJv9vl0Zs62jARwrX2MkPboCA",,,"โรงเรียนกวดวิชา"
"MATHIX : โรงเรียนกวดวิชาคณิตศาสตร์","4.9","8","ท่าศาลา เลขที่ 3/3 ถนน มงฟอร์ต","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 88 252 5525","https://www.google.com/maps/search/?api=1&query=MATHIX%20%3A%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C&query_place_id=ChIJhRHcDqE62jARSUuN-x4pwo0",,,"บริการกวดวิชา"
"บ้านครูอาร์ตติวเตอร์","5","1","62 ถนน เทวีอุทิศ","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 96 692 9545","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJ7RuDzKw62jARJzuD0naxuac",,,"ติวเตอร์ส่วนตัว"
"สอนสือ ติวเตอร์ สอนพิเศษเชียงใหม่ ครบวงจร","5","3","322 ถ. โชตนา","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://www.facebook.com/sornsuetutor","","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%B7%E0%B8%AD%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B8%84%E0%B8%A3%E0%B8%9A%E0%B8%A7%E0%B8%87%E0%B8%88%E0%B8%A3&query_place_id=ChIJq6c7fm872jARP4qCTQ8N1HM",,,"ศูนย์การเรียนรู้"
"NANA Tutor","5","1","16/7 ถนน มงฟอร์ต","เมือง","เชียงใหม่","TH","https://www.facebook.com/pg/NANA-TUTOR-401417886980989/about/?ref=page_internal","","https://www.google.com/maps/search/?api=1&query=NANA%20Tutor&query_place_id=ChIJ52fGS-Av2jARYqmhv0cDWjs",,,"บริการกวดวิชา"
"ยูดีฟาย ( Tech academy สำหรับ Robot / Coding )","5","32","20 6 ถนน มหิดล","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://udefinedacademy.com/","+66 65 591 6947","https://www.google.com/maps/search/?api=1&query=%E0%B8%A2%E0%B8%B9%E0%B8%94%E0%B8%B5%E0%B8%9F%E0%B8%B2%E0%B8%A2%20(%20Tech%20academy%20%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%20Robot%20%2F%20Coding%20)&query_place_id=ChIJD_xoeQAv2jARw0-QrUf_oYg",,,"ศูนย์การเรียนรู้"
"บ้านครูอ้อยติวเตอร์","5","1","Q2GF+78C ต้นขาม, ซอย 1","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 92 546 7171","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%AD%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJ6cnTz_kv2jARDHQraj6TLx0",,,"สถาบันการศึกษา"
"เรียนคณิตศาสตร์ เชียงใหม่","4.9","45","41/25 ท่าศาลา","เมือง","เชียงใหม่","TH","https://www.facebook.com/%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-Is-Math-315968138487100/?ref=hl","+66 83 476 1140","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&query_place_id=ChIJxWbbS7cv2jAROpoBUINl8_o",,,"โรงเรียนกวดวิชา"
"ติวเตอร์เตรียมสอบไฟฟ้าbyครูเบนซ์",,,"13 1 อุ่นอารี ซอย 7","อ.เมือง","เชียงใหม่","TH",,"+66 64 949 9922","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AA%E0%B8%AD%E0%B8%9A%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2by%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%80%E0%B8%9A%E0%B8%99%E0%B8%8B%E0%B9%8C&query_place_id=ChIJU6RKbAA72jARL1_2qSY5q3g",,,"ศูนย์การเรียนรู้"
"MATH-CHI Tutor",,,"6 ซอย มงฟอร์ตวิลล่า 14","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 87 011 1232","https://www.google.com/maps/search/?api=1&query=MATH-CHI%20Tutor&query_place_id=ChIJGwbYQlkv2jARjTBJPA_IrXU",,,"ติวเตอร์ส่วนตัว"
"SHARP TUTOR Chiangmai, ดร.ออย",,,"ท่าศาลา 16/4-5 ถนน มงฟอร์ต","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 62 262 9924","https://www.google.com/maps/search/?api=1&query=SHARP%20TUTOR%20Chiangmai%2C%20%E0%B8%94%E0%B8%A3.%E0%B8%AD%E0%B8%AD%E0%B8%A2&query_place_id=ChIJ3ey0ni0v2jARdh7mgvnNSaM",,,"ติวเตอร์ส่วนตัว"
"My School Tutoring Center","5","1","10/12 ถ. ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"","https://www.google.com/maps/search/?api=1&query=My%20School%20Tutoring%20Center&query_place_id=ChIJge51DAAl2jARkD5uYFvwRhM",,,"ศูนย์การเรียนรู้"
"Mentor Tutors",,,"R226+MCC ถนน รัตนโกสินทร์","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 64 492 5491","https://www.google.com/maps/search/?api=1&query=Mentor%20Tutors&query_place_id=ChIJO8xv9E872jARCYwOyX3ucpg",,,"สถาบันการศึกษา"
"I'm mAth Tutor School","5","2","Q27F+MVV","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://m.facebook.com/pages/category/Community/Im-mAth-Tutor-School-140199182693601/?locale2=th_TH","+66 89 635 8009","https://www.google.com/maps/search/?api=1&query=I'm%20mAth%20Tutor%20School&query_place_id=ChIJn2eTl6Mv2jARXGjy5MLDroc",,,"บริการกวดวิชา"
"Bulb Tutor",,,"2 ซอย มงฟอร์ตวิลล่า 14","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 95 351 5387","https://www.google.com/maps/search/?api=1&query=Bulb%20Tutor&query_place_id=ChIJb17Z1qov2jARDrwgciU2JWs",,,"บริการกวดวิชา"
"สถาบันพัฒนาทักษะคณิตศาสตร์ คิงแมทส์ (สาขาเชียงใหม่)",,,"115 ถนน รัตนโกสินทร์","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 53 260 655","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%84%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%97%E0%B8%AA%E0%B9%8C%20(%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88)&query_place_id=ChIJHQIpErU62jARvdBK4R7iOb8",,,"บริการกวดวิชา"
"Keng science tutor","5","1","Q279+3WV ถนนเลียบทางรถไฟ","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"","https://www.google.com/maps/search/?api=1&query=Keng%20science%20tutor&query_place_id=ChIJY3xSLwAv2jAR3aJOJUaxrk4",,,"ศูนย์การเรียนรู้"
"Learn Thai Baan Kruu Ae","5","10","3, 116 ถนน รัตนโกสินทร์","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://thailanguageteacher.com/","+66 86 913 9292","https://www.google.com/maps/search/?api=1&query=Learn%20Thai%20Baan%20Kruu%20Ae&query_place_id=ChIJ89wr1e472jARwXG31jWLpPw",,,"ติวเตอร์ส่วนตัว"
"The Compass Tutor","5","2","ท่าศาลา ท่าศาลา 24 ซอย 4 หมู่บ้าน","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 82 241 6951","https://www.google.com/maps/search/?api=1&query=The%20Compass%20Tutor&query_place_id=ChIJvSo_XSAv2jARRT0xGLa-6rU",,,"สถาบันการศึกษา"
"ANNA TUTOR [มงฟอร์ต วิลล่า 10]","5","1","ท่าศาลา ซอย มงฟอร์ตวิลล่า 10","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://www.facebook.com/profile.php?id=100083106832183&mibextid=LQQJ4d","+66 81 289 0646","https://www.google.com/maps/search/?api=1&query=ANNA%20TUTOR%20%5B%E0%B8%A1%E0%B8%87%E0%B8%9F%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%20%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%2010%5D&query_place_id=ChIJWwFR6H0v2jARANtE4v_eKPA",,,"ศูนย์การเรียนรู้"
"สถาบันกวดวิชา The expert",,,"ถนน มงฟอร์ต","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH",,"+66 94 635 6883","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20The%20expert&query_place_id=ChIJr8r3Y4cv2jARLzjzjih-6d8",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชาเคมีพี่บูม LPRU","4.9","9","4, 1 ซอย 10","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://web.facebook.com/profile.php?id=100063489425199","+66 98 789 4085","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%9A%E0%B8%B9%E0%B8%A1%20LPRU&query_place_id=ChIJw2sZwYIv2jART0MRKMP_eZ0",,,"โรงเรียนกวดวิชา"
"Knowledge Academy สาขา มงฟอร์ตแผนกมัธยม","5","5","ท่าศาลา 16/22 ถนน มงฟอร์ต","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","http://www.knowledgeacademyth.com/","+66 65 026 2666","https://www.google.com/maps/search/?api=1&query=Knowledge%20Academy%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A1%E0%B8%87%E0%B8%9F%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%81%E0%B8%A1%E0%B8%B1%E0%B8%98%E0%B8%A2%E0%B8%A1&query_place_id=ChIJqc40f9gv2jARE-Sya43viVE",,,"สถาบันการศึกษา"
"สถาบันกวดวิชา Learn Si’r",,,"4 ซอย มงฟอร์ตวิลล่า 10","อำเภอเมืองเชียงใหม่","เชียงใหม่","TH","https://www.facebook.com/%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2-Learn-Sir-By-%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%88-276206196336840/","+66 83 078 9045","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20Learn%20Si%E2%80%99r&query_place_id=ChIJqS0RuwMv2jARwmN5MKpwCkk",,,"บริการกวดวิชา"
