"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"คาเดท กรุ๊ป","5","3","3 13-14 ถนน พิบูลละเอียด","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","http://www.cadetgroup.com/","+66 86 907 4740","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%97%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B&query_place_id=ChIJk1-P_bhMGTERZ9kFP-Xe4FY",,,"ศูนย์เตรียมสอบ"
"The TutorPlus นครราชสีมา",,,"X3FW+XPG","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","http://tutorplus.com/","+66 44 342 758","https://www.google.com/maps/search/?api=1&query=The%20TutorPlus%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2&query_place_id=ChIJjcSoupdMGTERaRnQBW_P10g",,,"สถาบันการศึกษา"
"โรงเรียนสอนภาษานานาชาติ ทิชมี สาขา ถนนมุขมนตรี","5","2","812 11 ถนน มุขมนตรี","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 44 087 815","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%20%E0%B8%97%E0%B8%B4%E0%B8%8A%E0%B8%A1%E0%B8%B5%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A1%E0%B8%B8%E0%B8%82%E0%B8%A1%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5&query_place_id=ChIJT2D2rBizHjERo-ySzr7EjvM",,,"โรงเรียนสอนภาษา"
"โรงเรียนกวดวิชาครูณพ ครูพัฒน์","4.8","6","354 1-3 ถ. สุรนารี","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://www.facebook.com/RongreiynKwdWiChaKhruNphKhruPhathn/","+66 44 263 437","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%93%E0%B8%9E%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C&query_place_id=ChIJM7OJELtMGTERASERXq3dIz8",,,"สถาบันการศึกษา"
"โรงเรียนสอนภาษาอังกฤษอิงลิชโคราช (English Korat Language School)","4.9","47","85 65 ถ. มิตรภาพ","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://www.facebook.com/learningenglishkorat/","+66 63 762 3059","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%E0%B8%AD%E0%B8%B4%E0%B8%87%E0%B8%A5%E0%B8%B4%E0%B8%8A%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%8A%20(English%20Korat%20Language%20School)&query_place_id=ChIJI-tzcFCzHjERZG1ukSWK16Y",,,"โรงเรียนสอนภาษาอังกฤษ"
"HMS คณิตศาสตร์ อ.โต้ง นครราชสีมา (โคราช)","5","5","255/6 ถนน ยมราช","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://www.facebook.com/KORATHMS","+66 62 287 4615","https://www.google.com/maps/search/?api=1&query=HMS%20%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%AD.%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%87%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2%20(%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%8A)&query_place_id=ChIJQaeEcoVMGTERRa07oliVcec",,,"โรงเรียนกวดวิชา"
"KruNa English โรงเรียนกวดวิชาภาษาอังกฤษครูนะ นครราชสีมา","5","1","401/8-9, สุรนารายณ์ ซอย 9","อำเภอเมืองนครราชสีมา","Nakhon Ratchasima","TH","http://www.kruna-english.com/","+66 99 042 4259","https://www.google.com/maps/search/?api=1&query=KruNa%20English%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%99%E0%B8%B0%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2&query_place_id=ChIJ_QQ_koRMGTERQv6JRPt0RsI",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาณภัทร","4.5","2","1/4.ซ.มิตรภาพ13 ถ. มิตรภาพ","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 85 024 3250","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%93%E0%B8%A0%E0%B8%B1%E0%B8%97%E0%B8%A3&query_place_id=ChIJicNqPTKzHjERSjMbsTRTwsk",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชา TOKEN","5","5","2966, 60 ถนน เดชอุดม","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://www.facebook.com/share/GxyNoucvyR4BztDd/?mibextid=wwXIfr","","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20TOKEN&query_place_id=ChIJfSQyOQBNGTERrJrVLagqMx8",,,"ศูนย์การเรียนรู้"
"We By The Brain Nakhonratchasima (วี บาย เดอะ เบรน นครราชสีมา)","4.3","9","555/5 ถ. มิตรภาพ","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","http://www.webythebrain.com/","+66 44 263 503","https://www.google.com/maps/search/?api=1&query=We%20By%20The%20Brain%20Nakhonratchasima%20(%E0%B8%A7%E0%B8%B5%20%E0%B8%9A%E0%B8%B2%E0%B8%A2%20%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%20%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2)&query_place_id=ChIJpdlpAkGzHjERTXvKbr0X0cY",,,"บริการกวดวิชา"
"สถาบันกวดวิชา BT SMART CANTER","5","2","58 1 สืบศิริ ซอย 3","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 95 218 7956","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20BT%20SMART%20CANTER&query_place_id=ChIJc1vjUACzHjERC-cbjb6JM2Q",,,"ศูนย์การเรียนรู้"
"สถาบันกวดวิชาณิชารัศม์ (Jaja Academy & Oh+ Math)","5","5","12, 4 มิตรภาพ ซอย ๑๑","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 87 880 7151","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%93%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%A8%E0%B8%A1%E0%B9%8C%20(Jaja%20Academy%20%26%20Oh%2B%20Math)&query_place_id=ChIJzUF-hiKzHjERakmyYWSAr7o",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา โคราชวิทย์","5","1","X3FV+4JM ถนน จอมสุรางค์ยาตร์","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C&query_place_id=ChIJXYG-8r1MGTER8_YPcBe7a2Y",,,
"โรงเรียนกวดวิชา ออนดีมานด์ สาขา นครราชศรีมา","4.3","8","70 ถนน ชุมพล","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","http://www.ondemand.in.th/","+66 92 267 0660","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%B2&query_place_id=ChIJd0BX5pZMGTERVOQ6TjvRQnM",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาคณิตศาสตร์ แมทช์จีเนียส","5","1","624, 2 ถนน ช้างเผือก","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B9%81%E0%B8%A1%E0%B8%97%E0%B8%8A%E0%B9%8C%E0%B8%88%E0%B8%B5%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%AA&query_place_id=ChIJGyHd07NLGTER-B4jalqgRAQ",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา อ.อภัย Biology","5","2","ถนน วัชรสฤษดิ์","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 85 047 5721","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%AD.%E0%B8%AD%E0%B8%A0%E0%B8%B1%E0%B8%A2%20Biology&query_place_id=ChIJF9JvKXxNGTERqAQyNAA5N4E",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา เลิร์นนิง","3.7","3","X4H3+43C","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%87&query_place_id=ChIJja7dZZpMGTERCZxKt9LbCq8",,,"โรงเรียนกวดวิชา"
"Speak2Teach",,,"599, Dankhunthot","Dankhunthot","นครราชสีมา","TH",,"+66 95 221 3387","https://www.google.com/maps/search/?api=1&query=Speak2Teach&query_place_id=ChIJncd81_rtHjERUs92clk5AMw",,,"บริการกวดวิชา"
"ครูภัทร์ English","5","4","836 ถนน มุขมนตรี","Muang","นครราชสีมา","TH",,"+66 82 838 5858","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%A0%E0%B8%B1%E0%B8%97%E0%B8%A3%E0%B9%8C%20English&query_place_id=ChIJk6JF3-VNGTERALvXEwet9LI",,,"บริการกวดวิชา"
"Kanit P'A",,,"817, เมือง, 2 Mukmontri Road","เมือง","นครราชสีมา","TH","https://www.facebook.com/TheTutorMathAtPlus","+66 95 596 9964","https://www.google.com/maps/search/?api=1&query=Kanit%20P'A&query_place_id=ChIJhyfCAkZNGTERb0JteCbZKw4",,,"บริการกวดวิชา"
"บริษัท สมาร์ทเบรน จำกัด @ Kids Academy Korat นครรราชสีมา",,,"700, ถ.มุขมนตรี, ต.ในเมือง อ.เมือง จ.นครราชสีมา, 30000","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","http://www.smartbrain.com/","+66 44 258 311","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%40%20Kids%20Academy%20Korat%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2&query_place_id=ChIJN964kEuzHjER7LH6Jqv_BcI",,,"บริการกวดวิชา"
"สโมสรกีฬาหมากล้อมจังหวัดนครราชสีมา โกะเฮ้าส์","4.2","5","มุขมนตรี ซ1/2","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://m.facebook.com/GoHouseKorat/","+66 89 722 4036","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B9%82%E0%B8%A1%E0%B8%AA%E0%B8%A3%E0%B8%81%E0%B8%B5%E0%B8%AC%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2%20%E0%B9%82%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C&query_place_id=ChIJB27fvLRMGTERLi4HHqvKl9M",,,"บริการกวดวิชา"
"Casa Bio by Tutor P’Tee","5","1","192/3 ถนน มนัส","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH","https://www.facebook.com/profile.php?id=100057152032214&mibextid=LQQJ4d","+66 92 989 9155","https://www.google.com/maps/search/?api=1&query=Casa%20Bio%20by%20Tutor%20P%E2%80%99Tee&query_place_id=ChIJMcuwHgBNGTER0aUiUdxBoLQ",,,"ศูนย์การเรียนรู้"
"SAM Singapore Maths Thailand",,,"188/7 Samorrai Alley","Muang","นครราชสีมา","TH","http://www.singaporemathsthailand.com/","+66 97 962 2652","https://www.google.com/maps/search/?api=1&query=SAM%20Singapore%20Maths%20Thailand&query_place_id=ChIJ9Wt4B65MGTERBeprpVbM5P8",,,"บริการกวดวิชา"
"Smart Math By Kru O",,,"ศูนย์การค้าเทอมินอล 21 โคราช ห้องเลขที่ LG013 ชั้น LG เลขที่ 99 ถ. มิตรภาพ","เมือง","นครราชสีมา","TH","https://www.smartmathbykruo.com/","+66 80 539 4164","https://www.google.com/maps/search/?api=1&query=Smart%20Math%20By%20Kru%20O&query_place_id=ChIJPQJ4tsFNGTERvZdBDr9To30",,,"บริการกวดวิชา"
"สถาบันสอนภาษาและกวดวิชาสมาร์ทเลิร์นนิ่ง","5","1","363-365 ถ. สุรนารี","อำเภอเมืองนครราชสีมา","นครราชสีมา","TH",,"+66 87 602 4545","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%87&query_place_id=ChIJ17ZKNr1MGTERtATEIHtnuA4",,,"โรงเรียนสอนภาษา"
"คุมองนครราชสีมา ถนนช้างเผือก","5","40","885/11 ถนน ช้างเผือก ต.ในเมือง อ.เมือง นครราชสีมา","เมือง","นครราชสีมา","TH","https://www.facebook.com/KumonChangPhueak/photos/a.279973482416813.1073741826.276078682806293/279972882416873/?type=3&theater","+66 81 879 2828","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2%20%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B7%E0%B8%AD%E0%B8%81&query_place_id=ChIJSc4_EmNLGTERZTsN6QPhvO4",,,"สถาบันการศึกษา"
