"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"ซีพลัส นครศรีธรรมราช","5","2","80000","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","http://www.facebook.com/cplusnakhon","+66 88 754 9924","https://www.google.com/maps/search/?api=1&query=%E0%B8%8B%E0%B8%B5%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJT0kAKTYBUzARyHLEXpvLOq8",,,"ศูนย์เตรียมสอบ"
"สถาบันกวดวิชา เดอะเฟิร์ส เซ็นเตอร์",,,"687 10 ถนน หลังวัดเสมาเมือง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 89 287 2422","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%AA%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJ60aF6vsBUzARRu16UW8yV4Y",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาวรรณสรณ์ สาขานครศรีธรรมราช","4.4","7","55 ถ. อ้อมค่ายวชิราวุธ","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 75 342 345","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%AA%E0%B8%A3%E0%B8%93%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJG8TQoTMBUzARwQAHYIPQNEc",,,"โรงเรียนกวดวิชา"
"นคร ติวเตอร์",,,"14 ซอยสายัญพัฒนา 24/1","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJe7HL0kkBUzARb8TtdDiSgX4",,,
"Eternity tutor",,,"89/123 คลัง","เมือง","นครศรีธรรมราช","TH",,"+66 99 286 8899","https://www.google.com/maps/search/?api=1&query=Eternity%20tutor&query_place_id=ChIJL0OnqjgBUzARlxrYGwXM7KE",,,"ติวเตอร์ส่วนตัว"
"Tutoring service",,,"ึ, นครศรีธรรมราช Nakhon Si Thammarat TH 496/4 ซอย สุรินทร์ราชา","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 62 060 0813","https://www.google.com/maps/search/?api=1&query=Tutoring%20service&query_place_id=ChIJhwT0u6gBUzARk56XO9fri5o",,,"บริการกวดวิชา"
"Khun Kru Tutor",,,"272 ถนน ศรีธรรมราช","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=Khun%20Kru%20Tutor&query_place_id=ChIJBQMHvz0BUzARiOODFK28xWo",,,
"APN Tutor",,,,"อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=APN%20Tutor&query_place_id=ChIJtfmyQEkBUzAR-dMeFzkoWmQ",,,
"highspeedmaths nakhonsithammarat",,,"82/34 ถนนพัฒนาการคูขวาง แยกบ่ออ่าง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 75 317 445","https://www.google.com/maps/search/?api=1&query=highspeedmaths%20nakhonsithammarat&query_place_id=ChIJMQyR9EkBUzARA6I46uRa8D0",,,"บริการกวดวิชา"
"บริษัท สมาร์ทเบรน จำกัด @ นครศรีธรรมราช 2",,,"183/8-9, ถ.เทวบุรี, ต.ในเมือง จ.นครศรีธรรมราช, 80000","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","http://www.smartbrain.com/","+66 89 866 4677","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%40%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%202&query_place_id=ChIJy3Y8iRYBUzAR9PPTCDfyVOk",,,"บริการกวดวิชา"
"สถาบันกวดวิชาทักษิณานครศรีธรรมราช","5","1","162 ถ. ราชดำเนิน","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B4%E0%B8%93%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJxTjacQwBUzARwGENYsYSVgQ",,,"บริการกวดวิชา"
"Noo Ploy’s leaning cabin","5","1","ตำบล ท่าวัง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 64 759 9137","https://www.google.com/maps/search/?api=1&query=Noo%20Ploy%E2%80%99s%20leaning%20cabin&query_place_id=ChIJu_lrSDQBUzARXsScuma1hmY",,,"ติวเตอร์ส่วนตัว"
"โรงเรียนกวดวิชาC-Bright","4.5","2","42-43 ถนนกะโรม - ซอย จังหวัด นครศรีธรรมราช ประเทศไทย","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2C-Bright&query_place_id=ChIJ08dlNCYBUzARoSYFHY3c_TU",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา บีเคเค บ้านครูกานต์ นครศรีธรรมราช","5","1","261","เมือง","นครศรีธรรมราช","TH",,"+66 63 253 9412","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%9A%E0%B8%B5%E0%B9%80%E0%B8%84%E0%B9%80%E0%B8%84%20%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%81%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B9%8C%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJo_Wl7ScBUzARYMdwsJn53Q8",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาชีววิทยา พิชญ์วิทยา @ นครศรีธรรมราช","5","1","55, ถ.อ้อมค่ายวชิราวุธ, ต.ท่าวัง อ.เมือง จ.นครศรีธรรมราช, 80000","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 75 431 018","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%20%E0%B8%9E%E0%B8%B4%E0%B8%8A%E0%B8%8D%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%20%40%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJHY16CDMBUzARTH-edJfxxn0",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชานครา","4.8","4","CWPC+MH5","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 83 194 6391","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B2&query_place_id=ChIJHXKhtg0BUzARZZwimCT8z5Q",,,"โรงเรียนกวดวิชา"
"Kumon นครศรีธรรมราช(หัวอิฐ) สอนพิเศษ กวดวิชา เสริมทักษะ","5","4","512 4016","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","https://m.facebook.com/Kumon-Huait-119938545352676/","+66 75 314 449","https://www.google.com/maps/search/?api=1&query=Kumon%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A(%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%AD%E0%B8%B4%E0%B8%90)%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%20%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0&query_place_id=ChIJ2Yy1faMBUzARyqE8oQeltfc",,,"สถาบันการศึกษา"
"โรงเรียนสิริรัตนวิทย์กวดวิชา",,,"CXM6+2W2 4016","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2&query_place_id=ChIJmfX7FToBUzARJvdzwRoK8MA",,,"โรงเรียนกวดวิชา"
"บ้านครูเอิง โรงเรียนกวดวิชา","5","3","13 ซอยตึกดิน","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 92 444 9127","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%80%E0%B8%AD%E0%B8%B4%E0%B8%87%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2&query_place_id=ChIJmWNNSwABUzARKTQbzk1uqOE",,,"ศูนย์การเรียนรู้"
"กวดวิชาดร.เจมส์ เมืองนครศรีธรรมราช",,,"ใน เมือง เมือง, 245/10 ถ. พัฒนาการคูขวาง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 80 556 5997","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%94%E0%B8%A3.%E0%B9%80%E0%B8%88%E0%B8%A1%E0%B8%AA%E0%B9%8C%20%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJu_bc6EABUzARKbHPn10dhpo",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาออนดีมานด์ สาขานครศรีธรรมราช","3.7","6","88/10-12 ถ. พัฒนาการคูขวาง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 75 432 406","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJW1aJEGoBUzAR_6LEWkoZ3uk",,,"สถาบันการโค้ช"
"โรงเรียนกวดวิชาดังใจ นครศรีธรรมราช","5","1","8 จำปาขอม","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%94%E0%B8%B1%E0%B8%87%E0%B9%83%E0%B8%88%20%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A&query_place_id=ChIJ0__WEGoBUzARl_Ntygdl9Qg",,,"สถาบันการโค้ช"
"โรงเรียนกวดวิชาแมท แอท ดอกเตอร์แดง","5","1","34","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","http://www.mddtutor.com/","+66 75 432 047","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%97%20%E0%B9%81%E0%B8%AD%E0%B8%97%20%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%94%E0%B8%87&query_place_id=ChIJy8jv8joBUzARXf8EDlUhquo",,,"โรงเรียนคณิตศาสตร์"
"โรงเรียนกวดวิชาชงวิชา","5","1",,"อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%87%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2&query_place_id=ChIJfSVG15UBUzARx9jclLF-AL8",,,
"นครติว ไทย อังกฤษ คณิต","5","1","89/34","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 87 264 7178","https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%95%E0%B8%B4%E0%B8%A7%20%E0%B9%84%E0%B8%97%E0%B8%A2%20%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%20%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95&query_place_id=ChIJz51cYyUBUzAR2FAA0-O1TC8",,,"บริการกวดวิชา"
"กวดวิชาGET",,,"578/3 ซอยราชดำเนิน61 ถนนราชดำเนิน ในเมือง","เมือง","นครศรีธรรมราช","TH",,"+66 89 726 0356","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2GET&query_place_id=ChIJYftZRkEBUzARkDWrLD3a23w",,,"บริการกวดวิชา"
"Mu Tutor",,,"173, Phattanakan Khukwang Road, Tambon Nai Mueang, Amphoe Mueang, Nakhon Si Thammarat, 80000","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH",,"+66 75 357 132","https://www.google.com/maps/search/?api=1&query=Mu%20Tutor&query_place_id=ChIJtwWljp0BUzARXH69GGkI8Ws",,,"บริการกวดวิชา"
"Tu Up - ติวอัพ",,,"392 เทวบุรี","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","https://www.facebook.com/TuUpX","+66 62 536 9099","https://www.google.com/maps/search/?api=1&query=Tu%20Up%20-%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%AD%E0%B8%B1%E0%B8%9E&query_place_id=ChIJh-HBHRQBUzAR57jKFtKoZOc",,,"บริการกวดวิชา"
"คณิตครูวี",,,"19 นครศรีธรรมราช - ปากพนัง","อำเภอเมืองนครศรีธรรมราช","นครศรีธรรมราช","TH","https://www.facebook.com/kruvmath/","+66 85 089 4595","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%A7%E0%B8%B5&query_place_id=ChIJh4vsTJoBUzARKvqtdilwMUo",,,"ติวเตอร์ส่วนตัว"
