"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"เคมี อ.อุ๊ บุรีรัมย์","5","2",,"อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH","http://www.chem-ou.com/","+66 44 621 757","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%20%E0%B8%AD.%E0%B8%AD%E0%B8%B8%E0%B9%8A%20%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C&query_place_id=ChIJsecantyVGTEROOd50_9KiPA",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชามาติกา KUMON",,,,"อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%B2%20KUMON&query_place_id=ChIJvd4kNteVGTERNDmirYAxN6g",,,"โรงเรียนคณิตศาสตร์"
"บริษัท คุมอง (ไทยแลนด์) จำกัด","5","2","361 8 บุรีรัมย์ - นางรอง","เมือง","บุรีรัมย์","TH","https://web.facebook.com/KUMON.BRR.TWK","+66 81 999 0015","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%20(%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C)%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJFQIxtdCVGTER3BxlAY5OA3o",,,"บริการกวดวิชา"
"นิด้าเฮ้า",,,"40 53 ซอยไทยวัชรมาศ","เมือง","บุรีรัมย์","TH",,"+66 93 536 3615","https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2&query_place_id=ChIJS9PkGUyVGTERXwybJLyn3kc",,,"โรงเรียนกวดวิชา"
"english and Math corner สาขาเมืองบุรีรัมย์","5","3","76/8 ถนน อิสาณ","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH","https://www.facebook.com/englishandmathcornerburiram","+66 96 865 9246","https://www.google.com/maps/search/?api=1&query=english%20and%20Math%20corner%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C&query_place_id=ChIJTetJbOOVGTERbxcxEP480HY",,,"โรงเรียนสอนภาษาอังกฤษ"
"บริษัท บ้านสร้างฝัน บุรีรัมย์ จำกัด","4.8","16","อาคารสหชัชวาล 8 59-60 ถ. ปลัดเมือง","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH","https://www.facebook.com/DreamMakerHouse?mibextid=ZbWKwL","+66 95 534 5789","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%9D%E0%B8%B1%E0%B8%99%20%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJ68xyDtmVGTERB8hyXuc7JNQ",,,"สถาบันการศึกษา"
"บ้านคณิต บุรีรัมย์ ( Bankanit Buriram )","5","37","150 35 ถนนนิวาศ","เมือง","บุรีรัมย์","TH","https://bankanitburiram.com/","+66 63 942 2768","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%20%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C%20(%20Bankanit%20Buriram%20)&query_place_id=ChIJnTQz5aSVGTERKXwIXWXAg_Y",,,"สถาบันการศึกษา"
"วาดเขียน สอนศิลปะบุรีรัมย์","5","3","150 23 ถนนนิวาศ","เมือง","บุรีรัมย์","TH","https://web.facebook.com/WaadKhien/","+66 61 580 2680","https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%99%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%9B%E0%B8%B0%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C&query_place_id=ChIJu_YS_yuVGTERpn1-vRX3CUk",,,"ติวเตอร์ส่วนตัว"
"สาขาวิชาคณิตศาสตร์",,,"X3QX+XQC 439","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C&query_place_id=ChIJQ08Noe-VGTERrxUS8gfJbqw",,,"มหาวิทยาลัย"
"Stes school",,,"49","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH",,"+66 88 103 4438","https://www.google.com/maps/search/?api=1&query=Stes%20school&query_place_id=ChIJp2ZHYm-VGTERKpcs_40Z_fI",,,"บริการกวดวิชา"
"Edu Park Co.,Ltd.",,,"12/18, Palat Mueang Road, Tambon Nai Mueang, Amphoe Mueang Buri Ram, Buri Ram, 31000","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH",,"+66 44 602 070","https://www.google.com/maps/search/?api=1&query=Edu%20Park%20Co.%2CLtd.&query_place_id=ChIJnThEFb-VGTERfJGNoM5dU7c",,,"บริการกวดวิชา"
"บ้านรชต ศุภเลิศ",,,"32 2","เมือง","บุรีรัมย์","TH",,"+66 87 778 8057","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%8A%E0%B8%95%20%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8&query_place_id=ChIJX11K4WOXGTERSUQIBHsAgI0",,,"โรงเรียนกวดวิชา"
"Queen's English","5","175","188/111-112 นีโอนคร Queen's English ถนน หน้าสถานี","เมือง","บุรีรัมย์","TH",,"+66 84 332 0904","https://www.google.com/maps/search/?api=1&query=Queen's%20English&query_place_id=ChIJTwsO0B-VGTERyLA8QzBkLgg",,,"โรงเรียนสอนภาษาอังกฤษ"
"บริษัท สมาร์ทเบรน จำกัด @ อ.เมือง บุรีรัมย์",,,"8/5 ซ.3, ถ.ปลัดเมือง, ต.ในเมือง อ.เมือง จ.บุรีรัมย์, 31000","อำเภอเมืองบุรีรัมย์","บุรีรัมย์","TH","http://www.smartbrain.com/","+66 44 625 650","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%40%20%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%20%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B8%A2%E0%B9%8C&query_place_id=ChIJmwvVgr-VGTER13xT7dN0BDw",,,"บริการกวดวิชา"
