"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"เป็นหนึ่งติวเตอร์",,,"เลขที่ 149 ถนน ถนน สุริยเดชบำรุง","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 98 750 2698","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJXXrh2zv9FzERRTEl-No3gog",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาและสอนภาษาเอ็นคอนเส็ปท์ ร้อยเอ็ด","3.8","4","24, 23 ซอย เพลินจิต","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","http://www.enconcept.com/","+66 43 516 280","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%87%E0%B8%9B%E0%B8%97%E0%B9%8C%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJB8vn18f9FzERVlnTTbYROGE",,,"โรงเรียนกวดวิชา"
"Top One ร้อยเอ็ด","2.3","3","1, 15 เทวาภิบาล ซอย 13","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 82 639 5449","https://www.google.com/maps/search/?api=1&query=Top%20One%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJS2zL6Wn9FzERT5Fhk5rX1U0",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา mathfriend","5","5","23/1-2 ถนน คุ้มวัดป่าเรไร","เมือง","ร้อยเอ็ด","TH","http://mathfriend.net/","+66 83 855 5576","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20mathfriend&query_place_id=ChIJZ5dTc9X7FzER74W5rhbgzdQ",,,"โรงเรียนคณิตศาสตร์"
"สถาบันพัฒนาทักษะคณิตศาสตร์ คิงแมทส์ (สาขาร้อยเอ็ด)","5","1","สาขาร้อยเอ็ด 37/58-9 สันติสุข","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 43 520 689","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%84%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%97%E0%B8%AA%E0%B9%8C%20(%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94)&query_place_id=ChIJ67AIfMj9FzERcuwBlFULKeQ",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาบิ๊กบุ๊ค","5","1","3J2R+FC9","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B9%8A%E0%B8%81%E0%B8%9A%E0%B8%B8%E0%B9%8A%E0%B8%84&query_place_id=ChIJQdDTbNT9FzERtmSmd41fYO0",,,"สถาบันการศึกษา"
"ThipNing English 101 สอนภาษาอังกฤษ ร้อยเอ็ด",,,"111/4 ซอย เพลินจิต","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 82 419 4192","https://www.google.com/maps/search/?api=1&query=ThipNing%20English%20101%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJt1Ia5Mj9FzER45cKsRZBtVA",,,"บริการกวดวิชา"
"T.Modex","4.5","2","10, 58 สันติสุข","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=T.Modex&query_place_id=ChIJhQ7iDnX9FzERISgY_4xVGj0",,,"ศูนย์การเรียนรู้"
"บริษัท สมาร์ทเบรน จำกัด @ (UM) ร้อยเอ็ด","5","1","342/1-2, ถ.เทวาภิบาล ซ.18, ต.ในเมือง อ.เมือง จ.ร้อยเอ็ด, 45000","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","http://www.smartbrain.com/","+66 89 689 5505","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%40%20(UM)%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJaeP9S7H9FzERLsf48wMsx_I",,,"บริการกวดวิชา"
"Eye Level Roi Et อาย เลเวล ร้อยเอ็ด","4.5","6","58 10-11 สันติสุข","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","https://eyelevel.co.th/","+66 98 750 1987","https://www.google.com/maps/search/?api=1&query=Eye%20Level%20Roi%20Et%20%E0%B8%AD%E0%B8%B2%E0%B8%A2%20%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%A5%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJz5hFxyT9FzERJuOS6eaeXG0",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชารัตนร้อยเอ็ด",,,,"อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJF2wpzdn9FzERcwNORr_3sfI",,,"โรงเรียนกวดวิชา"
"กวดวิชาธารทิพย์",,,"2, 6-7 ถนน ศรีเทวา","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C&query_place_id=ChIJOYdKvsT9FzERHWlSXwILHi0",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชาบ้านนายพล",,,"2MX6+2MW โค้งปะปา","เมือง","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%A5&query_place_id=ChIJyYNGwWX9FzER_N5cwCfC04U",,,"บริการกวดวิชา"
"กวดวิชาครูนกสอนสอนพิเศษร้อยเอ็ด19(ศาสตรวิท)","5","8","โครงการ กรเดชมิติใหม่ เลขที่ 1/19 เทวาภิบาล ซอย 13","เมือง","ร้อยเอ็ด","TH",,"+66 93 426 5446","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%99%E0%B8%81%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%9419(%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%97)&query_place_id=ChIJCQrc7rn9FzERSXfIKCgpNHE",,,"โรงเรียนกวดวิชา"
"เคมี อ.อุ๊ ร้อยเอ็ด","4.9","8","316/5, ถ.เทวาภิบาล, ต.ในเมือง อ.เมือง จ.ร้อยเอ็ด, 45000","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","http://www.chem-ou.com/","+66 43 516 145","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%20%E0%B8%AD.%E0%B8%AD%E0%B8%B8%E0%B9%8A%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJ6fnBeXf-FzER4hA_PQF9470",,,"โรงเรียนกวดวิชา"
"Bright Up Kids สาขาหลังโรงเรียนเมืองร้อยเอ็ด",,,"Ronnachaicharnyut","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","https://www.facebook.com/brightupkids.m101","+66 61 893 8955","https://www.google.com/maps/search/?api=1&query=Bright%20Up%20Kids%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJRwBdpnT9FzER6KaDuyWivhY",,,"บริการกวดวิชา"
"โรงเรียน เคมบริดจ์ ร้อยเอ็ด",,,"184/1-2 ราชการดำเนิน ซ. ราชการดำเนิน","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 43 512 338","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%20%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%94%E0%B8%88%E0%B9%8C%20%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJEawm4839FzERWcJSoQYPOpQ",,,"โรงเรียนสามัญศึกษา"
"อายตานิค by แบม สาขาโรงเรียนกวดวิชาอาร์ชีร้อยเอ็ด",,,"9 5 ถนน รัฐกิจไคลคลา","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 94 516 6882","https://www.google.com/maps/search/?api=1&query=%E0%B8%AD%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%84%20by%20%E0%B9%81%E0%B8%9A%E0%B8%A1%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%8A%E0%B8%B5%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94&query_place_id=ChIJQwAqQ6H9FzERhiY9sSQbrdY",,,"คลินิกดูแลรักษาด้านผิวพรรณ"
"กาแฟตาหนวด สาขาหน้าโรงเรียนกวดวิชา RC",,,"ถุงทองอพาร์ทเม้น 21/3","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%95%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B8%A7%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20RC&query_place_id=ChIJe31DcwD9FzERpaew18mfAOo",,,"ร้านกาแฟ"
"ศูนย์กวดวิชา จารย์เอ็มเข้ม MATH","5","1","เลขที่ 309/2 ถ. ผดุงพานิช","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 86 856 3739","https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%88%E0%B8%B2%E0%B8%A3%E0%B8%A2%E0%B9%8C%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%20MATH&query_place_id=ChIJsaA2MXv9FzERSJxsXYnOttI",,,"โรงเรียนคณิตศาสตร์"
"คุมองร้อยเอ็ด(เยื้อง ร.ร.อนุบาลร้อยเอ็ด ซ.เทวาภิบาล 13)","4.6","10","28/1 เทวาภิบาล ซอย 13","เมือง","ร้อยเอ็ด","TH","https://www.facebook.com/profile.php?id=100063971771869","+66 94 862 8778","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94(%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%87%20%E0%B8%A3.%E0%B8%A3.%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94%20%E0%B8%8B.%E0%B9%80%E0%B8%97%E0%B8%A7%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%A5%2013)&query_place_id=ChIJc7Y87tr9FzERYRTy1YqdLso",,,"โรงเรียนกวดวิชา"
"Edu Park Co.,Ltd.",,,"37/58-59, Santi Suk Road, Tambon Nai Mueang Amphoe Mueang Roi Et, Roi Et, 45000","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 43 520 689","https://www.google.com/maps/search/?api=1&query=Edu%20Park%20Co.%2CLtd.&query_place_id=ChIJq8CKo8j9FzERmTSZI1L3Icw",,,"บริการกวดวิชา"
"Ready to learn",,,"สันติสุข","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"+66 93 445 6536","https://www.google.com/maps/search/?api=1&query=Ready%20to%20learn&query_place_id=ChIJjw7Ke1f9FzERL_nT4ce6ny0",,,"ศูนย์การเรียนรู้"
"I Can Read Roi Et","5","1","160/9 Plernjit Road, Muang Roi-Et","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","http://www.icanread.asia/thailand","+66 43 520 541","https://www.google.com/maps/search/?api=1&query=I%20Can%20Read%20Roi%20Et&query_place_id=ChIJOUMkqcf9FzERRAYm1E_m4m8",,,"โรงเรียนสอนภาษาอังกฤษ"
"บริษัท วังหนังสือ จำกัด","5","1",,"อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B7%E0%B8%AD%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJl4mNJrb9FzERcDz5rwccvpw",,,
"บริษัท บิ๊กบุ๊ค101 จำกัด","4.4","306","53 1 ถ.ราชดำเนิน","เมือง","ร้อยเอ็ด","TH","https://bigbook101.co.th/","+66 43 511 770","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B4%E0%B9%8A%E0%B8%81%E0%B8%9A%E0%B8%B8%E0%B9%8A%E0%B8%84101%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJFY0FBNL9FzER7erWsvxcAZA",,,"ผู้ค้าส่งหนังสือ"
"Pure Chem Center",,,"316/1-5, Tawapiban Road, Tambon Nai Mueang, Amphoe Mueang, Roi Et, 45000","อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH","http://www.chem-ou.com/","+66 43 516 144","https://www.google.com/maps/search/?api=1&query=Pure%20Chem%20Center&query_place_id=ChIJk3QDdXf-FzERb0GVamsBpEw",,,"บริการกวดวิชา"
"Cadet Group",,,,"อำเภอเมืองร้อยเอ็ด","ร้อยเอ็ด","TH",,"","https://www.google.com/maps/search/?api=1&query=Cadet%20Group&query_place_id=ChIJW1QYtXb-FzER0Dxnsszpowo",,,
