"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"คณิตศาสตร์ อ โต้ง สาขาอุบลราชธานี","5","1","425 20 ถนน อุปลีสาน","เมือง","อุบลราชธานี","TH","https://www.facebook.com/hms.ubon/","+66 97 182 1208","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%AD%20%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%87%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJGV3Wsc6HFjERlQjKehGDBrA",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชาออนดีมานด์ สาขา อุบลราชธานี","4.3","8","515 1-2 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.ondemand.in.th/","+66 92 267 0770","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJ9R5DXdOHFjERlsOjG9XPpbc",,,"บริการกวดวิชา"
"IHOT - International House of Tutoring",,,"574/2 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 83 370 4144","https://www.google.com/maps/search/?api=1&query=IHOT%20-%20International%20House%20of%20Tutoring&query_place_id=ChIJA6C1ltKHFjER7CtvZrP58mQ",,,"บริการกวดวิชา"
"บ้านวิศวะ อ.สอง","5","2","735/1 ในเมือง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 94 525 1993","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%A8%E0%B8%A7%E0%B8%B0%20%E0%B8%AD.%E0%B8%AA%E0%B8%AD%E0%B8%87&query_place_id=ChIJvZ7UM2OJFjERHifcziCXJFg",,,"บริการกวดวิชา"
"กวดวิชา วินเนอร์พลัส Winner Plus",,,"425 23 ถนน อุปลีสาน","เมือง","อุบลราชธานี","TH","https://www.facebook.com/profile.php?id=61580539414127","+66 61 171 2969","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%20Winner%20Plus&query_place_id=ChIJlUlaPyaHFjERc0SNbJWF6GI",,,"บริการกวดวิชา"
"Proton Tutor",,,"7 ถนน ผาแดง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 95 565 4993","https://www.google.com/maps/search/?api=1&query=Proton%20Tutor&query_place_id=ChIJ0XcqoseHFjERIKHu4FlJDjI",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาอาจารย์ปิง สาขาอุบล","5","1","84 ถนน ชวาลาใน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 45 954 935","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%A3%E0%B8%A2%E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B8%87%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5&query_place_id=ChIJDfHqjtiJFjERbmoUljCuQ-8",,,"บริการกวดวิชา"
"บาลานซ์ ติวเตอร์หมู อุบลราชธานี","5","1","325 ตรงข้ามทางเข้าออกกองบิน 21 ถนน อุปลีสาน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 94 420 9999","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%99%E0%B8%8B%E0%B9%8C%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%AB%E0%B8%A1%E0%B8%B9%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJYWsElV-HFjERklig5XegTs4",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา อ.จุ๊ ติวเตอร์",,,"69 ซอย ชยางกูร 3","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 81 878 0523","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%AD.%E0%B8%88%E0%B8%B8%E0%B9%8A%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJyyJY3wyHFjERzg1CMw_bEEo",,,"บริการกวดวิชา"
"สุพัตราติวเตอร์",,,"548/5 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 99 444 6956","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B8%E0%B8%9E%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJcffgrByJFjERtY5FMV_X6xU",,,"สถาบันการศึกษา"
"The GROUP tutorial school","4.7","3","20/5-6 ถนน ผาแดง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 948 0627","https://www.google.com/maps/search/?api=1&query=The%20GROUP%20tutorial%20school&query_place_id=ChIJOetl8gyHFjERAVvxYP4ejCY",,,"ศูนย์เตรียมสอบ"
"ตั้งใจติวรับสอนพิเศษและสอนการบ้านอุบลราชธานี","5","1","119 ถนน ผาแดง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 85 303 2572","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%83%E0%B8%88%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJKRHdRwCHFjERfCuCsV6XUFQ",,,"ติวเตอร์ส่วนตัว"
"สถาบันกวดวิชาบ้านลือติวเตอร์ 2","3","1","14 ถนน นครบาล","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 97 336 7723","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%202&query_place_id=ChIJ8yZMb9uHFjERQkCNyFSZBSE",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชาเฉลิมวิทย์","4","1",,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 81 789 6438","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C&query_place_id=ChIJoWuX9jKGFjERgyAv85Tk3W4",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชาสุภากร",,,"6VQ6+783","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 45 242 214","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%A0%E0%B8%B2%E0%B8%81%E0%B8%A3&query_place_id=ChIJ57glOMyHFjERTSUj2mVSPS0",,,"บริการกวดวิชา"
"เคมี อ.อุ๊ อุบลราชธานี","4.7","3","625 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.chem-ou.com/","+66 45 262 435","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%20%E0%B8%AD.%E0%B8%AD%E0%B8%B8%E0%B9%8A%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJSwVAGNWHFjERleTXx8guhVI",,,"โรงเรียนกวดวิชา"
"กวดวิชาครีเอท",,,"68 ถนน ชวาลาใน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/pages/category/School/%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%97-296027683895607/","+66 86 253 2661","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%97&query_place_id=ChIJUxa4sNeHFjERR8PL3rZhA4Y",,,"บริการกวดวิชา"
"โรงเรียน iMath ครูกฤษณ์","5","4","19 ถนน ผาแดง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 93 327 7891","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%20iMath%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%81%E0%B8%A4%E0%B8%A9%E0%B8%93%E0%B9%8C&query_place_id=ChIJxf9ts-OHFjERCRmqbO-Njcc",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาอุบลคาเดท",,,"6RPQ+PGH ซ.สรรพสิทธิ์ 9","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 86 707 0649","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%97&query_place_id=ChIJhSckNwCJFjERSfXmjAQJJR4",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชา อ.อ่าง",,,"374/5 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 226 0318","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%AD.%E0%B8%AD%E0%B9%88%E0%B8%B2%E0%B8%87&query_place_id=ChIJnVJQmNSHFjERH1peamUSvuo",,,"โรงเรียนการศึกษาพิเศษ"
"คณิตศาสตร์ครูตี้",,,"283/10 ถนน หลวง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 624 3979","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%95%E0%B8%B5%E0%B9%89&query_place_id=ChIJxd-Th8yHFjEREEvt3Ndm6_g",,,"ติวเตอร์ส่วนตัว"
"ครูชมพู่",,,"หจก.2525วรรณกิจ จก 215 ถนน อุปลีสาน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.facebook.com/KruChompoo","+66 88 583 8137","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%8A%E0%B8%A1%E0%B8%9E%E0%B8%B9%E0%B9%88&query_place_id=ChIJpyQigs6HFjERyS1w06qUKEg",,,"บริการกวดวิชา"
"บ้านแก้วเลื่อน","4.3","6","3/1 ถ.ศรีแสงทอง ซ.ศรีแสงทอง1 ต.ในเมือง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 88 583 0305","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%99&query_place_id=ChIJ5wwo8aKHFjERS8SrJV5PsCA",,,"บริการกวดวิชา"
"ครูโอ ไทย อังกฤษ คณิต",,,"6VP4+8HP ถนนสรรพประสิทธิประสงค์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 64 080 4586","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%82%E0%B8%AD%20%E0%B9%84%E0%B8%97%E0%B8%A2%20%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%20%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95&query_place_id=ChIJMSzezZWHFjERGzDjT9r3SXQ",,,"บริการกวดวิชา"
"เคมีเซ็นเตอร์","4.8","15","85 ถ. ชวาลานอก","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJ21EU69SHFjER2akHhP7OS9I",,,"สถาบันการศึกษา"
"สถาบันกวดวิชาเจี๋ย สาขาอุบลราชธานี",,,"310 ถนนสุริยาตร์",,"กรุงเทพมหานคร","TH",,"+66 45 254 618","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8B%E0%B8%A2%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJLVdks9OHFjER8v4dZGADBV0",,,"บริการกวดวิชา"
"Top One อุบลราชธานี",,,"214 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/TopOneUbonratchathani/","+66 86 953 9911","https://www.google.com/maps/search/?api=1&query=Top%20One%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJCz3SiluHFjERhbeEzQ4-1wE",,,"โรงเรียนเอกชน"
"นีออน ติวเตอร์",,,,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B5%E0%B8%AD%E0%B8%AD%E0%B8%99%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJE3lZGdWHFjER7IUCOFbyIRo",,,"บริการกวดวิชา"
"เลอวองจินตคณิตสาขาอุบลราชธานี","4.5","8","42 ถนน นครบาล","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 88 639 5514","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%A5%E0%B8%AD%E0%B8%A7%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%95%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJedafTpSHFjERTAk49qnr1RU",,,"ศูนย์การเรียนรู้"
"A.Big Center Ubon",,,"340/6 ถนนสุริยาตร์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=A.Big%20Center%20Ubon&query_place_id=ChIJ75Djj9OHFjERv8YVqen1caU",,,"บริการกวดวิชา"
"Ubon Education Center",,,"6 1 ถนน นครบาล","เมือง","อุบลราชธานี","TH",,"+66 90 259 9854","https://www.google.com/maps/search/?api=1&query=Ubon%20Education%20Center&query_place_id=ChIJjRIEgVqHFjERBj9nu0ZSp8w",,,"โรงเรียนกวดวิชา"
"Eye level Ubonratchathanee",,,"42 ถนน นครบาล","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/share/1ZnaSA27HP/?mibextid=wwXIfr","+66 98 639 5449","https://www.google.com/maps/search/?api=1&query=Eye%20level%20Ubonratchathanee&query_place_id=ChIJV27eEWOHFjERyYdG6swzopA",,,"โรงเรียนกวดวิชา"
"Champ Language Center (แชมป์ อิงริช สาขาอุบลราชธานี)","5","48","4 ถนน ชวาลาใน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=Champ%20Language%20Center%20(%E0%B9%81%E0%B8%8A%E0%B8%A1%E0%B8%9B%E0%B9%8C%20%E0%B8%AD%E0%B8%B4%E0%B8%87%E0%B8%A3%E0%B8%B4%E0%B8%8A%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5)&query_place_id=ChIJY6GLzXeHFjERRa4tSYDHYX8",,,"โรงเรียนสอนภาษาอังกฤษ"
"เรียนอิ๊ง","5","1",,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B9%8A%E0%B8%87&query_place_id=ChIJp-wOuNOHFjERTY5D-MWTI8I",,,"โรงเรียนสอนภาษาอังกฤษ"
