"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"บ้านกวดวิชา เอพี","5","2","119 อาคารบ้านกวดวิชา“เอพี 4","อำเภอ ขุขันธ์","ศรีสะเกษ","TH",,"+66 96 753 2267","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%80%E0%B8%AD%E0%B8%9E%E0%B8%B5&query_place_id=ChIJf2jXpaUpFzERa3xjJtXqsRE",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชาแม็ทส์จูเนียร์ สาขาขุขันธ์",,,"272 ถนน ไกรภักดี","อำเภอ ขุขันธ์","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%E0%B8%88%E0%B8%B9%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%82%E0%B8%B8%E0%B8%82%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C&query_place_id=ChIJtX0BCjIpFzER-DyFZrxlHb0",,,"โรงเรียนคณิตศาสตร์"
"โรงเรียนกวดวิชาเคมีครูพี่ฟลุ้ค",,,"P6CC+XVJ 418","อำเภอ ขุขันธ์","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%9F%E0%B8%A5%E0%B8%B8%E0%B9%89%E0%B8%84&query_place_id=ChIJ77qTbccpFzERrvPGQHadFkI",,,"บริการกวดวิชา"
"กวดวิชาSuccess ศรีสะเกษ","5","2","783 ซอย ราชการรถไฟ 4","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","https://www.facebook.com/profile.php?id=61552306178360","+66 98 189 7958","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2Success%20%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJKco9FYbjFjERmPdFQKxTYCw",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาป้องปัญ",,,,"อำเภอ ขุนหาญ","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8%B1%E0%B8%8D&query_place_id=ChIJMdyA2wbTFjERKF40iUd1kk0",,,"บริการกวดวิชา"
"โรงเรียนติวเตอร์กรุ๊ปศรีรัตนะ","5","1","1 หมู่12","อำเภอ ศรีรัตนะ","ศรีสะเกษ","TH",,"+66 81 102 2768","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B0&query_place_id=ChIJEafxyeXbFjERlrceXby11ck",,,"สถาบันการศึกษา"
"Jakkadun",,,"66","อำเภอ ขุขันธ์","ศรีสะเกษ","TH",,"+66 95 297 4591","https://www.google.com/maps/search/?api=1&query=Jakkadun&query_place_id=ChIJeckahdUrFzERtFWF5RwIcpk",,,"ติวเตอร์ส่วนตัว"
"โรงเรียนกวดวิชาบ้านคณิตศาสตร์ Math House By KruAu","5","2","489Q+QX5","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"+66 81 266 5872","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20Math%20House%20By%20KruAu&query_place_id=ChIJe-RBiyXjFjERG14JulqV5M0",,,"โรงเรียนคณิตศาสตร์"
"กวดวิชาคณิตวิทย์ เบรน พาวเวอร์","5","283","400","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","https://m.facebook.com/brainpower888/?locale2=th_TH","+66 84 836 1601","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%20%E0%B9%80%E0%B8%9A%E0%B8%A3%E0%B8%99%20%E0%B8%9E%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJGSU46friFjERfoJRUxXnpEk",,,"ศูนย์การศึกษา"
"โรงเรียนกวดวิชาต้นกล้า","4.7","3","991 46-48 ถนน ขุขันธ์","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","http://www.tonklaschool.com/","+66 81 789 3035","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2&query_place_id=ChIJv8CxBeHiFjERYRdgdyc0Iiw",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาแม็ทส์จูเนียร์ ศูนย์ศรีสะเกษ","5","1","1037ถนนอุบล ต.เมืองใต้. อ.เมือง","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"+66 81 239 3652","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%E0%B8%88%E0%B8%B9%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B9%8C%20%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJK_iKunbjFjER2RsEPFzhe1k",,,"โรงเรียนคณิตศาสตร์"
"กวดวิชาครูหญิง","5","2","1576/1 บ้านพิชญะพัฒน์ เมืองใต้","เมือง","ศรีสะเกษ","TH",,"+66 89 622 2206","https://www.google.com/maps/search/?api=1&query=%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%AB%E0%B8%8D%E0%B8%B4%E0%B8%87&query_place_id=ChIJ3a5L9x_jFjERWdXxuyzbcXo",,,"บริการกวดวิชา"
"Teacher Nut ครูนัท สอนพิเศษภาษาอังกฤษ",,,"QFR9+P9H 221","อำเภอ ศรีรัตนะ","ศรีสะเกษ","TH",,"+66 85 637 0445","https://www.google.com/maps/search/?api=1&query=Teacher%20Nut%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%99%E0%B8%B1%E0%B8%97%20%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9&query_place_id=ChIJ5Wci-AbbFjERfajOrulO-zk",,,"บริการกวดวิชา"
"WPenglish","4.9","15","บ้าน, ถนนพยุห์-ขุนหาญ บ้านเลขที่ 48","อำเภอ ไพรบึง","ศรีสะเกษ","TH",,"+66 62 516 6348","https://www.google.com/maps/search/?api=1&query=WPenglish&query_place_id=ChIJb7pmB77O8i4RFagrbCD2zw0",,,"โรงเรียนสอนภาษาอังกฤษ"
"LanguageLabTutoring",,,,,,,,"+66 63 051 7726","https://www.google.com/maps/search/?api=1&query=LanguageLabTutoring&query_place_id=ChIJp9ySwBHvhUwRcgEyxub95eM",,,"บริการกวดวิชา"
"ติวเตอร์เฮ้าส์ ครูภูมิ ครูแคทตี้",,,"MRJ5+6C","อำเภอกันทรลักษ์","ศรีสะเกษ","TH","https://www.facebook.com/share/1Dr1ZW1czY/","+66 88 347 8699","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%81%E0%B8%84%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89&query_place_id=ChIJK4bwHACxFjERY7jMVMJlzyE",,,"ติวเตอร์ส่วนตัว"
"ครูเอ๊าะ คณิต วิทย์ ชีวะ@home",,,"148","อำเภอกันทรลักษ์","ศรีสะเกษ","TH",,"+66 95 735 4477","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%80%E0%B8%AD%E0%B9%8A%E0%B8%B2%E0%B8%B0%20%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%20%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%20%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B0%40home&query_place_id=ChIJQzfq7ZjLFjER6IUQmFE7158",,,"ติวเตอร์ส่วนตัว"
"Bright Up Kids สาขาบ้านละทาย อ.กันทรารมย์ จ.ศรีสะเกษ","5","1","2 5","อำเภอ กันทรารมย์","ศรีสะเกษ","TH","https://www.facebook.com/115787524466882/posts/115791407799827/?sfnsn=mo","+66 81 546 1966","https://www.google.com/maps/search/?api=1&query=Bright%20Up%20Kids%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%A2%20%E0%B8%AD.%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%A2%E0%B9%8C%20%E0%B8%88.%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJ-_NUFQHzFjERhmLZ86KuWkk",,,"โรงเรียนกวดวิชา"
"ครูเฟิร์น ติวเตอร์",,,"116 7","อำเภอ กันทรารมย์","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%99%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJWedtPADtFjEReyq19zymvg4",,,"ศูนย์การเรียนรู้"
"Future: สถาบันกวดวิชาสอนพิเศษ ฟิวเจอร์ศูนย์เมืองศรีสะเกษ",,,"1030 42 ถนน วันลูกเสือ","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","https://www.facebook.com/profile.php?id=100067167073763","+66 90 227 7543","https://www.google.com/maps/search/?api=1&query=Future%3A%20%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%20%E0%B8%9F%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJvVAA7k7jFjERDBAOAyzfgt4",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชาศิรดา",,,"91 หมู่ 6 บ้านหนองแดง","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"+66 95 398 2591","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%94%E0%B8%B2&query_place_id=ChIJu9L7c9_iFjERVWUAaRVdwVA",,,"โรงเรียนระดับ เค-12"
"สถาบันกวดวิชาสุพรีม (Supreme Academy)",,,"90/109 หมู่ 11","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","https://www.facebook.com/SupremeAcademyTH","+66 87 376 3199","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B8%A1%20(Supreme%20Academy)&query_place_id=ChIJeWwtQiDjFjERh0kq-BtZEd0",,,"โรงเรียนกวดวิชา"
"Smile Academy",,,"0987, 30 ถนน ขุขันธ์","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH","https://www.facebook.com/smileacademy66","+66 96 919 9542","https://www.google.com/maps/search/?api=1&query=Smile%20Academy&query_place_id=ChIJ1Y03RczjFjERcZv8dGqyu_E",,,"โรงเรียนสอนภาษา"
"ศูนย์ภาษาลีด สาขาศรีสะเกษ","5","17","997/7 ม.8 ถ. กวงเฮง ต. เมืองใต้ อ. เมืองศรีสะเกษ","Mueang","ศรีสะเกษ","TH","https://www.leadlanguagecentre.com/","+66 90 243 2607","https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%A5%E0%B8%B5%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJAfQD6--FFjERkfYQk8j_7oU",,,"โรงเรียนสอนภาษา"
"คณิตศาสตร์ครูพี่ฝนศรีสะเกษ",,,"332/12","เมือง","ศรีสะเกษ","TH",,"+66 97 335 8163","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%9D%E0%B8%99%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9&query_place_id=ChIJ8wQYJ0PjFjER_LIzeCqIlhs",,,"บริการกวดวิชา"
"สอนพิเศษบ้านครูหนุ่ย","5","1","หมู่ที่ 6","อำเภอ กันทรารมย์","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%AB%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A2&query_place_id=ChIJAdubCintFjERjEwzQcZWk4Y",,,"บริการกวดวิชา"
"โรงเรียนกวดวิชาคอลลินส์",,,"140 หมู่8 ถนน อุบล-ศรีสะเกษ","อำเภอ กันทรารมย์","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B9%8C&query_place_id=ChIJEed9AVDtFjERUXsJqwgUNxs",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชา ครูแม็ค",,,"485H+QVW ซอย ขุขันธ์ 1","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%81%E0%B8%A1%E0%B9%87%E0%B8%84&query_place_id=ChIJDbBofwDjFjERvzT4iZJkWe0",,,"สถาบันการศึกษา"
"โรงเรียนกวดวิชา เก่งคณิตพิชิตโจทย์",,,,"อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%87%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%9E%E0%B8%B4%E0%B8%8A%E0%B8%B4%E0%B8%95%E0%B9%82%E0%B8%88%E0%B8%97%E0%B8%A2%E0%B9%8C&query_place_id=ChIJgd_SYdviFjERVtTPsDb7uCI",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาพัฒนาทักษะคณิตศาสตร์และภาษาศันสนีย์",,,"487H+RV6","อำเภอเมืองศรีสะเกษ","ศรีสะเกษ","TH",,"+66 45 611 805","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B0%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%A8%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B9%8C&query_place_id=ChIJhZ4_1d7iFjERdL-QTivS-AM",,,"สถาบันการศึกษา"
